2026-05-17 21:01:07 [INFO] Logging initialized: E:\TorBox_Manager\TorBox_Manager_Log.txt
2026-05-17 21:01:07 [INFO] TorBox Manager EchoStorm Edition v0.4.0 starting
2026-05-17 22:40:02 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:40:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:40:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:40:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:40:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:40:31 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:40:31 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:40:31 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:40:31 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:40:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:40:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:04 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:04 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:04 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:29 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:29 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:30 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:30 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:31 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:57 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:41:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:41:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:42:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:42:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:42:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:42:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:42:34 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:42:34 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:42:35 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:42:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:42:57 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:42:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:42:58 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:42:58 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:42:58 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:43:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:43:28 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:43:28 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:43:29 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:43:29 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:43:30 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:43:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:43:58 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:43:58 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:43:58 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:43:58 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:44:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:44:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:44:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:44:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:44:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:44:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:44:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:44:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:45:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:45:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:45:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:45:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:45:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:45:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:45:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:45:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:45:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:45:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:45:34 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:45:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:04 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:04 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:05 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:32 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:32 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:33 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:33 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:34 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:58 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:58 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:46:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:46:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:47:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:47:30 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:47:30 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:47:31 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:47:31 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:47:31 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:47:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:48:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:48:02 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:48:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:48:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:48:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:48:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:48:28 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:48:28 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:48:30 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:48:30 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:48:31 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:48:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:02 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:04 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:27 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:28 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:28 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:28 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:28 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:29 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:57 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:49:59 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:49:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:50:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:54:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:55:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:55:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:55:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:55:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 22:55:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 22:59:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:00:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:00:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:00:04 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:00:04 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:00:05 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:04:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:05:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:05:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:05:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:05:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:05:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:09:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:10:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:10:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:10:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:10:02 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:10:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:14:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:15:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:15:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:15:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:15:03 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:15:05 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:19:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:20:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:20:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:20:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:20:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:20:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:24:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:25:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:25:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:25:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:25:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:25:06 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:29:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:30:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:30:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:30:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:30:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:30:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:34:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:35:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:35:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:35:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:35:02 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:35:03 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:39:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:40:05 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:40:05 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:40:06 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:40:06 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:40:06 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:44:59 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:45:00 [DEBUG] https://api.torbox.app:443 "GET /v1/api/torrents/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:45:00 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:45:01 [DEBUG] https://api.torbox.app:443 "GET /v1/api/webdl/mylist?bypass_cache=true HTTP/1.1" 200 None
2026-05-17 23:45:01 [DEBUG] Starting new HTTPS connection (1): api.torbox.app:443
2026-05-17 23:45:02 [DEBUG] https://api.torbox.app:443 "GET /v1/api/usenet/mylist?bypass_cache=true HTTP/1.1" 200 None
